"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"162",246,"Altona","261 Queen St",4,"h",1070000,"S","Barlow","10/09/2016",13.8,3018,4,2,2,695,146.861538586252,1970,"Hobsons Bay",-37.8733,144.8147
"163",248,"Altona","1/60 David St",3,"u",605000,"S","Jas","10/12/2016",13.8,3018,3,2,2,230,146.861538586252,1970,"Hobsons Bay",-37.8646,144.827
"164",252,"Altona","24 Wren St",4,"h",845000,"S","hockingstuart","11/02/2017",13.8,3018,4,1,2,745,130,1950,"Hobsons Bay",-37.8658,144.8155
"165",253,"Altona","54 Seves St",3,"h",766000,"S","Williams","11/03/2017",13.8,3018,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"166",258,"Altona","164 Maidstone St",3,"h",635000,"S","Sweeney","14/05/2016",13.8,3018,3,1,4,625,146.861538586252,1960,"Hobsons Bay",-37.8611,144.8114
"167",259,"Altona","3/25 Rayner St",2,"u",620000,"SP","hockingstuart","14/05/2016",13.8,3018,2,1,1,168,146.861538586252,1970,"Hobsons Bay",-37.8676,144.8202
"168",260,"Altona","3/46 Sargood St",2,"u",447000,"S","Burnham","15/10/2016",13.8,3018,2,1,1,137,77,1990,"Hobsons Bay",-37.8655,144.8299
"169",262,"Altona","22 Fenfield St",3,"h",678000,"S","hockingstuart","16/04/2016",13.8,3018,3,1,2,606,87,1950,"Hobsons Bay",-37.8608,144.8124
"170",263,"Altona","5/8 David St",2,"u",580000,"PI","Biggin","16/07/2016",13.8,3018,2,2,1,175,76,2013,"Hobsons Bay",-37.8687,144.8268
"171",264,"Altona","1/28 Seves St",3,"h",712000,"S","hockingstuart","17/09/2016",13.8,3018,3,1,2,363,146.861538586252,1970,"Hobsons Bay",-37.8674,144.8375
"172",265,"Altona","27 McIntyre Dr",3,"h",840000,"SP","Greg","18/03/2017",13.8,3018,3,2,2,534,136,1965,"Hobsons Bay",-37.86,144.8245
"173",266,"Altona","4 Boyd St",3,"h",980000,"S","Barlow","19/11/2016",13.8,3018,3,1,2,724,146.861538586252,1970,"Hobsons Bay",-37.8672,144.817
"174",267,"Altona","5a Emu Av",4,"h",1e+06,"S","Barlow","19/11/2016",13.8,3018,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"175",269,"Altona","185 Queen St",3,"h",880000,"PI","Barlow","22/08/2016",13.8,3018,3,3,1,577,146.861538586252,1970,"Hobsons Bay",-37.8699,144.8235
"176",270,"Altona","3/20 Mulga St",3,"u",577000,"S","Williams","23/04/2016",13.8,3018,3,2,1,205,113,2007,"Hobsons Bay",-37.8684,144.815
"177",271,"Altona","95 Blyth St",4,"h",1076960.67115367,"SN","hockingstuart","25/02/2017",13.8,3018,4,2,3,504,146.861538586252,1970,"Hobsons Bay",-37.8677,144.8252
"178",272,"Altona","51 Millers Rd",4,"h",1030000,"S","Barlow","25/02/2017",13.8,3018,4,1,0,797,146.861538586252,1970,"Hobsons Bay",-37.8663,144.8387
"179",273,"Altona","2/119 Railway St N",3,"u",605000,"S","Barlow","25/02/2017",13.8,3018,3,1,2,181,146.861538586252,1970,"Hobsons Bay",-37.8659,144.822
"180",274,"Altona","12 Ransom Av",3,"h",685000,"S","Barlow","25/02/2017",13.8,3018,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"181",276,"Altona","24 McIntyre Dr",3,"h",753000,"S","Barlow","27/06/2016",13.8,3018,3,2,2,529,146.861538586252,1970,"Hobsons Bay",-37.8612,144.8247
"182",277,"Altona","104 Maidstone St",2,"h",857000,"SP","hockingstuart","27/11/2016",13.8,3018,2,2,1,675,100,1950,"Hobsons Bay",-37.8653,144.8129
"183",278,"Altona","49 Bent St",3,"h",1500000,"S","Barlow","28/05/2016",13.8,3018,3,1,1,929,146.861538586252,1970,"Hobsons Bay",-37.8651,144.832
"184",280,"Altona","15 Kookaburra St",3,"h",9e+05,"S","Sweeney","28/05/2016",13.8,3018,3,1,4,697,146.861538586252,1970,"Hobsons Bay",-37.871,144.8075
"185",281,"Altona","219 Civic Pde",3,"h",740000,"S","Greg","28/08/2016",13.8,3018,3,1,2,604,146.861538586252,1970,"Hobsons Bay",-37.8631,144.8195
"186",282,"Altona","3 Curtin Ct",4,"h",931000,"S","Sweeney","28/08/2016",13.8,3018,4,2,3,532,146.861538586252,1970,"Hobsons Bay",-37.8637,144.8365
"187",283,"Altona","2/60 David St",2,"h",535600,"SP","Compton","30/07/2016",13.8,3018,2,1,1,154,91,1996,"Hobsons Bay",-37.8646,144.8272
"188",284,"Altona North","1 Beuron Rd",3,"h",1076960.67115367,"SP","Williams","3/09/2016",11.1,3025,3,1,1,620,108,1950,"Hobsons Bay",-37.829,144.848
"189",286,"Altona North","4 Knapp St",3,"h",781000,"S","Jas","3/09/2016",11.1,3025,3,1,2,533,117,1970,"Hobsons Bay",-37.8291,144.835
"190",287,"Altona North","103 Sixth Av",4,"h",857500,"S","hockingstuart","3/09/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"191",288,"Altona North","80A Hansen St",4,"h",960000,"S","Sweeney","4/03/2017",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"192",289,"Altona North","21 Hatherley Gr",3,"h",750000,"SP","Jas","4/03/2017",11.1,3025,3,1,3,554,146.861538586252,1970,"Hobsons Bay",-37.8449,144.85
"193",291,"Altona North","153 Mills St",3,"h",1405000,"S","Sweeney","4/03/2017",11.1,3025,3,1,3,655,146.861538586252,1970,"Hobsons Bay",-37.8338,144.8562
"194",292,"Altona North","1/70 Misten Av",2,"h",1076960.67115367,"S","hockingstuart","4/03/2017",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"195",293,"Altona North","33 Carthy St",3,"h",683000,"S","FN","4/06/2016",11.1,3025,3,1,2,534,167,1967,"Hobsons Bay",-37.8284,144.8355
"196",294,"Altona North","47 Ginifer Av",3,"h",1076960.67115367,"SN","Barry","4/06/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"197",295,"Altona North","16 Harris St",3,"h",623000,"S","Sweeney","4/06/2016",11.1,3025,3,1,3,540,146.861538586252,1970,"Hobsons Bay",-37.8267,144.8368
"198",298,"Altona North","1/77 Hansen St",3,"u",720000,"S","hockingstuart","7/05/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"199",299,"Altona North","21 Joel Av",3,"h",705000,"SP","Village","7/05/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"200",300,"Altona North","1/95 Mills St",3,"h",588000,"S","Williams","7/05/2016",11.1,3025,3,1,1,328,118,1970,"Hobsons Bay",-37.838,144.8555
"201",301,"Altona North","2/5 Stapley Cr",4,"h",720000,"VB","hockingstuart","7/05/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"202",302,"Altona North","5 Binns St",3,"h",710000,"PI","Village","7/11/2016",11.1,3025,3,1,3,540,116,1960,"Hobsons Bay",-37.8294,144.8378
"203",303,"Altona North","2/9 First Av",2,"h",550000,"SP","RT","7/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"204",304,"Altona North","1/28 Irwin Av",3,"u",640000,"VB","hockingstuart","7/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"205",305,"Altona North","3/49 Misten Av",3,"h",537500,"SP","hockingstuart","7/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"206",307,"Altona North","25 Allan St",4,"h",875000,"SP","Jas","8/10/2016",11.1,3025,3,1,4,559,169,1965,"Hobsons Bay",-37.8448,144.8529
"207",308,"Altona North","9 Fourth Av",3,"h",8e+05,"S","Barlow","8/10/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"208",311,"Altona North","21 Hatherley Gr",3,"h",7e+05,"VB","Jas","10/12/2016",11.1,3025,3,1,3,554,146.861538586252,1970,"Hobsons Bay",-37.8449,144.85
"209",312,"Altona North","1B Paproth Gr",2,"h",551000,"SP","RT","10/12/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"210",313,"Altona North","7 Seventh Av",3,"h",685000,"SP","Greg","10/12/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"211",315,"Altona North","21 Allan St",4,"h",650000,"SP","Williams","12/06/2016",11.1,3025,4,1,4,558,146.861538586252,1970,"Hobsons Bay",-37.8451,144.8529
"212",316,"Altona North","56a First Av",3,"h",925000,"SP","RT","12/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"213",317,"Altona North","63a First Av",3,"h",1076960.67115367,"PI","RT","13/08/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"214",318,"Altona North","59 Misten Av",2,"h",1076960.67115367,"PI","Greg","13/08/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"215",320,"Altona North","22 Joel Av",3,"h",680000,"SP","Hunter","14/05/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"216",321,"Altona North","11 Mahon Av",3,"h",765000,"S","Greg","14/05/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"217",322,"Altona North","2/36 May St",3,"h",675000,"S","hockingstuart","14/05/2016",11.1,3025,3,2,2,171,109,2012,"Hobsons Bay",-37.8337,144.8554
"218",323,"Altona North","11 Beevers St",3,"h",708000,"S","Greg","15/10/2016",11.1,3025,3,1,2,585,97,1960,"Hobsons Bay",-37.8258,144.8523
"219",325,"Altona North","2 Edward Av",4,"h",883000,"S","hockingstuart","15/10/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"220",326,"Altona North","10 Murphy St",4,"h",965000,"SP","Gunn&Co","15/10/2016",11.1,3025,4,1,4,851,146.861538586252,1970,"Hobsons Bay",-37.8345,144.8444
"221",327,"Altona North","128 Second Av",3,"h",870000,"S","Hunter","15/10/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"222",328,"Altona North","5/24 Valerian Av",3,"h",681000,"PI","Village","15/10/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"223",329,"Altona North","2/31 Cooper Av",2,"h",522500,"SA","hockingstuart","16/07/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"224",332,"Altona North","3/36 Amaranth Av",2,"h",450000,"PI","RT","18/06/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"225",333,"Altona North","61 Cooper Av",3,"h",765000,"S","Greg","18/06/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"226",334,"Altona North","10 Freemans St",3,"h",750000,"VB","Greg","18/06/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"227",335,"Altona North","16 Beevers St",3,"h",680000,"S","Sweeney","19/11/2016",11.1,3025,3,1,3,551,146.861538586252,1970,"Hobsons Bay",-37.8254,144.8514
"228",339,"Altona North","31 Duosa Rd",3,"h",923000,"S","Greg","22/05/2016",11.1,3025,3,1,2,740,146.861538586252,1970,"Hobsons Bay",-37.8269,144.8455
"229",340,"Altona North","252 Millers Rd",4,"h",693000,"SP","Raine&Horne","22/05/2016",11.1,3025,4,2,4,315,170,2008,"Hobsons Bay",-37.8391,144.8467
"230",342,"Altona North","19 Cleghorn Av",3,"h",8e+05,"S","Buxton","22/08/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"231",343,"Altona North","2 Gadsden St",3,"h",728500,"S","Jas","22/08/2016",11.1,3025,3,1,1,531,157,1960,"Hobsons Bay",-37.8277,144.8385
"232",344,"Altona North","24 Hansen St",3,"h",931000,"S","hockingstuart","22/08/2016",11.1,3025,3,2,1,590,160,1950,"Hobsons Bay",-37.8382,144.8649
"233",345,"Altona North","4 Prismall St",3,"h",988000,"S","Sweeney","22/08/2016",11.1,3025,3,1,4,715,146.861538586252,2008,"Hobsons Bay",-37.8423,144.8632
"234",346,"Altona North","1/21 Freemans Rd",3,"h",590000,"SP","RT","23/04/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"235",347,"Altona North","122 McIntosh Rd",3,"h",590000,"S","Village","23/04/2016",11.1,3025,3,1,2,561,146.861538586252,1970,"Hobsons Bay",-37.8444,144.8491
"236",348,"Altona North","35 May St",2,"h",610000,"S","RT","24/09/2016",11.1,3025,2,1,2,691,146.861538586252,1970,"Hobsons Bay",-37.834,144.8553
"237",349,"Altona North","29 Cyclamen Av",2,"h",1076960.67115367,"PI","Jas","25/02/2017",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"238",350,"Altona North","6 Hill St",3,"h",815000,"S","hockingstuart","25/02/2017",11.1,3025,3,2,3,555,130,1960,"Hobsons Bay",-37.8318,144.8388
"239",351,"Altona North","84 May St",4,"h",970000,"S","Greg","25/02/2017",11.1,3025,4,1,2,708,146.861538586252,1970,"Hobsons Bay",-37.833,144.8494
"240",352,"Altona North","81 Fifth Av",4,"h",840000,"S","hockingstuart","26/07/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"241",353,"Altona North","23 Huxtable Av",3,"h",840000,"S","Sweeney","26/07/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"242",354,"Altona North","155 Chambers Rd",4,"h",760000,"S","Hunter","27/06/2016",11.1,3025,4,1,3,668,146.861538586252,1970,"Hobsons Bay",-37.8262,144.8439
"243",355,"Altona North","61a First Av",3,"h",852500,"S","RT","27/06/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"244",357,"Altona North","5 Cresser St",4,"h",1200000,"SP","RT","27/11/2016",11.1,3025,4,1,4,633,158,1960,"Hobsons Bay",-37.8375,144.8541
"245",358,"Altona North","1/33 Fifth Av",3,"h",630000,"S","RT","27/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"246",359,"Altona North","1/8 Fourth Av",3,"h",1076960.67115367,"PI","Hunter","27/11/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"247",360,"Altona North","107 McIntosh Rd",3,"h",7e+05,"SP","Hunter","27/11/2016",11.1,3025,3,1,1,557,146.861538586252,1970,"Hobsons Bay",-37.8441,144.8505
"248",361,"Altona North","10 Knapp St",3,"h",625000,"PI","Hunter","28/05/2016",11.1,3025,3,1,1,536,146.861538586252,1970,"Hobsons Bay",-37.8285,144.8351
"249",364,"Altona North","126 Sixth Av",3,"h",8e+05,"SP","RT","30/07/2016",11.1,3025,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"250",365,"Armadale","24 Hume St",3,"h",1076960.67115367,"S","RT","3/09/2016",6.3,3143,2,1,1,305,146.861538586252,1970,"Stonnington",-37.8573,145.0226
"251",367,"Armadale","1/42 Adelaide St",2,"u",550000,"VB","Noel","3/12/2016",6.3,3143,2,1,0,861,146.861538586252,1970,"Stonnington",-37.8539,145.0284
"252",370,"Armadale","12 Huntingtower Rd",3,"h",1076960.67115367,"S","Jellis","3/12/2016",6.3,3143,3,2,2,588,168,1930,"Stonnington",-37.8546,145.0245
"253",374,"Armadale","1/7 Railway Av",2,"u",585000,"SP","hockingstuart","3/12/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"254",375,"Armadale","65 Barkly Av",3,"h",2050000,"S","Marshall","4/03/2017",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"255",377,"Armadale","6 Cambridge St",4,"h",1076960.67115367,"SN","Thomson","4/03/2017",6.3,3143,4,2,1,211,146.861538586252,1970,"Stonnington",-37.859,145.0172
"256",379,"Armadale","6 Fulton St",2,"h",1076960.67115367,"PI","Marshall","4/03/2017",6.3,3143,2,1,1,183,146.861538586252,1970,"Stonnington",-37.8538,145.0123
"257",380,"Armadale","21 Lambeth Av",3,"h",1076960.67115367,"S","Jellis","4/03/2017",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"258",382,"Armadale","7/53 Wattletree Rd",1,"u",1076960.67115367,"SP","hockingstuart","4/03/2017",6.3,3143,1,1,0,881,146.861538586252,1970,"Stonnington",-37.8614,145.0222
"259",384,"Armadale","12 Willis St",3,"h",2050000,"S","Marshall","4/03/2017",6.3,3143,3,2,1,205,116,1910,"Stonnington",-37.8574,145.0281
"260",385,"Armadale","12 Alleyne Av",4,"h",1076960.67115367,"S","RT","4/06/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"261",390,"Armadale","37 Barkly Av",2,"h",1930000,"S","Jellis","6/08/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"262",392,"Armadale","17 Egerton Rd",4,"h",1076960.67115367,"S","Marshall","7/05/2016",6.3,3143,4,1,2,500,146.861538586252,1970,"Stonnington",-37.8623,145.0223
"263",396,"Armadale","557 Orrong Rd",4,"h",1076960.67115367,"S","Jellis","7/05/2016",6.3,3143,4,2,2,369,176,1930,"Stonnington",-37.8548,145.0113
"264",401,"Armadale","10 William St",1,"h",1435000,"SP","Jellis","8/10/2016",6.3,3143,2,2,1,144,107,1900,"Stonnington",-37.8564,145.0228
"265",402,"Armadale","11 Adelaide St",4,"h",1076960.67115367,"SN","hockingstuart","10/09/2016",6.3,3143,3,4,2,662,292,1920,"Stonnington",-37.8549,145.0276
"266",405,"Armadale","54 Denbigh Rd",4,"h",1076960.67115367,"SP","Jellis","10/12/2016",6.3,3143,4,2,2,551,208,1890,"Stonnington",-37.8566,145.0161
"267",407,"Armadale","47 Northcote Rd",3,"h",1076960.67115367,"SP","Jellis","10/12/2016",6.3,3143,3,2,0,246,204,1890,"Stonnington",-37.8533,145.0169
"268",409,"Armadale","6A Munro St",3,"h",1076960.67115367,"S","Jellis","12/11/2016",6.3,3143,3,2,1,242,143,1915,"Stonnington",-37.8534,145.0185
"269",410,"Armadale","40 New St",2,"h",1210000,"S","Marshall","12/11/2016",6.3,3143,2,1,0,249,96,1910,"Stonnington",-37.8543,145.016
"270",413,"Armadale","595 Orrong Rd",3,"h",1076960.67115367,"S","Jellis","13/08/2016",6.3,3143,2,2,2,292,146,1910,"Stonnington",-37.8523,145.0116
"271",414,"Armadale","3 Wattletree Rd",3,"h",1076960.67115367,"SN","Gary","14/05/2016",6.3,3143,3,2,1,482,182,1930,"Stonnington",-37.8606,145.0157
"272",415,"Armadale","7/53 Wattletree Rd",1,"u",390000,"S","Jellis","14/05/2016",6.3,3143,1,1,0,881,146.861538586252,1970,"Stonnington",-37.8614,145.0222
"273",416,"Armadale","2b Denbigh Rd",3,"h",1076960.67115367,"S","Jellis","15/10/2016",6.3,3143,3,2,1,228,111,1915,"Stonnington",-37.8603,145.0155
"274",417,"Armadale","791 High St",3,"h",1800000,"PI","RT","15/10/2016",6.3,3143,3,2,2,405,121,1910,"Stonnington",-37.8545,145.0145
"275",418,"Armadale","22 Lambeth Av",4,"h",1076960.67115367,"SN","hockingstuart","15/10/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"276",419,"Armadale","25 Llaneast St",4,"h",2200000,"PI","Jellis","15/10/2016",6.3,3143,4,1,2,495,163,1900,"Stonnington",-37.8613,145.0264
"277",420,"Armadale","5 Alleyne Av",4,"h",1076960.67115367,"S","Jellis","16/04/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"278",422,"Armadale","19 Sutherland Rd",3,"h",1076960.67115367,"S","Marshall","16/04/2016",6.3,3143,3,1,2,451,146.861538586252,1970,"Stonnington",-37.8593,145.0167
"279",424,"Armadale","11/26 Gladstone Av",2,"u",1076960.67115367,"S","hockingstuart","16/07/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"280",428,"Armadale","10 Egerton Rd",4,"h",1076960.67115367,"S","Jellis","17/09/2016",6.3,3143,2,2,2,449,232,1900,"Stonnington",-37.8628,145.0226
"281",429,"Armadale","34a Rose St",2,"h",1125000,"S","RT","17/09/2016",6.3,3143,3,1,2,169,146.861538586252,1970,"Stonnington",-37.851,145.0161
"282",432,"Armadale","31 Hume St",2,"h",1900000,"VB","Jellis","18/03/2017",6.3,3143,2,2,0,207,146.861538586252,1970,"Stonnington",-37.8571,145.0224
"283",434,"Armadale","5/8 Sutherland Rd",2,"u",1076960.67115367,"SP","hockingstuart","18/03/2017",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"284",435,"Armadale","5/92 Wattletree Rd",2,"u",1076960.67115367,"SN","Thomson","18/03/2017",6.3,3143,2,1,1,734,146.861538586252,2006,"Stonnington",-37.8623,145.0262
"285",439,"Armadale","14 New St",3,"h",1300000,"VB","Jellis","18/06/2016",6.3,3143,2,1,2,212,106,1900,"Stonnington",-37.8542,145.0149
"286",443,"Armadale","30 Barkly Av",4,"h",1076960.67115367,"S","Jellis","19/11/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"287",444,"Armadale","5/31 Inverness Av",2,"u",1076960.67115367,"S","Jellis","19/11/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"288",446,"Armadale","63 Denbigh Rd",3,"h",1900000,"S","Marshall","22/05/2016",6.3,3143,3,1,2,328,108,1900,"Stonnington",-37.8559,145.0158
"289",452,"Armadale","48 Barkly Av",3,"h",1992000,"S","Jellis","23/04/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"290",455,"Armadale","2/377 Dandenong Rd",2,"u",872000,"S","Jellis","25/02/2017",6.3,3143,2,1,1,1194,146.861538586252,1953,"Stonnington",-37.8604,145.0147
"291",457,"Armadale","15 Sutherland Rd",3,"h",1076960.67115367,"SN","Kay","25/02/2017",6.3,3143,3,2,2,459,180,1890,"Stonnington",-37.8595,145.0166
"292",458,"Armadale","75 Sutherland Rd",3,"h",1285000,"S","Marshall","25/02/2017",6.3,3143,3,1,2,186,80,1920,"Stonnington",-37.8554,145.0173
"293",460,"Armadale","30 Willis St",3,"h",1076960.67115367,"VB","Marshall","25/02/2017",6.3,3143,3,1,2,251,149,1920,"Stonnington",-37.8572,145.0275
"294",464,"Armadale","3 Alleyne Av",4,"h",1076960.67115367,"S","Jellis","27/11/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"295",465,"Armadale","10/507 Dandenong Rd",2,"u",690000,"VB","Jellis","27/11/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"296",472,"Armadale","17 Kooyong Rd",4,"h",2e+06,"PI","Marshall","28/05/2016",6.3,3143,4,3,4,544,146.861538586252,1970,"Stonnington",-37.8611,145.0195
"297",475,"Armadale","8/507 Dandenong Rd",2,"u",577000,"S","Jellis","28/08/2016",6.3,3143,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"298",476,"Armadale","8 Derby St",3,"h",1076960.67115367,"SP","Marshall","28/08/2016",6.3,3143,3,2,1,196,155,1990,"Stonnington",-37.8509,145.0208
"299",483,"Armadale","11 Egerton Rd",2,"h",1076960.67115367,"SN","hockingstuart","30/07/2016",6.3,3143,3,1,1,266,146.861538586252,1970,"Stonnington",-37.8626,145.0222
"300",485,"Ascot Vale","24 Ayr St",3,"h",1076960.67115367,"S","Jellis","3/09/2016",5.9,3032,3,1,2,305,135,1910,"Moonee Valley",-37.7799,144.9296
"301",487,"Ascot Vale","30 Rothwell St",3,"h",940000,"S","Nelson","3/12/2016",5.9,3032,3,1,2,298,108,1920,"Moonee Valley",-37.7777,144.9195
"302",489,"Ascot Vale","47 Union Rd",3,"h",1076960.67115367,"S","Brad","3/12/2016",5.9,3032,3,1,2,271,111,1900,"Moonee Valley",-37.7783,144.9149
"303",490,"Ascot Vale","42 Archer Av",3,"h",895000,"S","Nelson","4/02/2016",5.9,3032,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"304",491,"Ascot Vale","7 Francis St",3,"h",1380000,"SP","Nelson","4/03/2017",5.9,3032,3,2,2,277,174,1910,"Moonee Valley",-37.7777,144.9221
"305",493,"Ascot Vale","44 The Parade",4,"h",1850000,"S","Brad","4/03/2017",5.9,3032,4,3,1,478,270,1900,"Moonee Valley",-37.7729,144.9179
"306",494,"Ascot Vale","97 Walter St",3,"h",1284000,"S","Woodards","4/03/2017",5.9,3032,3,1,2,623,146.861538586252,1938,"Moonee Valley",-37.7758,144.9089
