"","X","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude"
"160",911,"Balwyn","2/8 Evelina St",4,"t",1400000,"PI","Noel","12/11/2016",9.7,3103,4,3,2,241,240,2009,"Boroondara",-37.8042,145.1042
"161",913,"Balwyn","7/7 Kireep Rd",3,"u",662500,"S","Jellis","12/11/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"162",916,"Balwyn","3/4 Pretoria St",3,"u",1280000,"S","Noel","12/11/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"163",917,"Balwyn","6/10 Brenbeal St",2,"u",625000,"PI","Jellis","13/08/2016",9.7,3103,2,1,1,115,104,1960,"Boroondara",-37.8122,145.0879
"164",918,"Balwyn","4/4 Raynes St",2,"t",7e+05,"VB","Noel","13/08/2016",9.7,3103,2,1,1,104,146.861538586252,1970,"Boroondara",-37.8061,145.0878
"165",920,"Balwyn","3/5 Dunure Ct",4,"t",1920000,"PI","Ray","14/05/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"166",933,"Balwyn","3/94 Balwyn Rd",2,"u",1053000,"S","Fletchers","16/07/2016",9.7,3103,2,1,2,231,98,1985,"Boroondara",-37.8123,145.0821
"167",936,"Balwyn","1/32 Yerrin St",3,"t",1472000,"S","Noel","16/07/2016",9.7,3103,3,2,2,306,170,1995,"Boroondara",-37.8106,145.0848
"168",953,"Balwyn","1/48 Talbot Av",3,"u",905000,"S","Jellis","18/06/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"169",956,"Balwyn","2/30 Kalimna St",2,"u",755000,"PI","Noel","19/11/2016",9.7,3103,2,1,1,213,92,1980,"Boroondara",-37.8092,145.0789
"170",966,"Balwyn","6/11 Yarrbat Av",3,"t",1100000,"VB","Jellis","22/08/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"171",967,"Balwyn","60a Talbot Av",4,"t",1076960.67115367,"SP","hockingstuart","23/04/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"172",972,"Balwyn","6 Clapham St",2,"t",1076960.67115367,"SP","Jellis","25/02/2017",9.7,3103,2,2,2,297,146.861538586252,1970,"Boroondara",-37.814,145.0984
"173",977,"Balwyn","3/14 Weir St",3,"t",1385000,"S","Jellis","25/02/2017",9.7,3103,3,2,2,190,146.861538586252,1970,"Boroondara",-37.8164,145.0846
"174",984,"Balwyn","1/5 Cherry Rd",2,"u",1076960.67115367,"S","hockingstuart","27/11/2016",9.7,3103,2,1,1,134,146.861538586252,1965,"Boroondara",-37.8136,145.0799
"175",987,"Balwyn","1/10 Mangan St",2,"u",1076960.67115367,"S","Noel","27/11/2016",9.7,3103,2,1,1,207,146.861538586252,1970,"Boroondara",-37.8119,145.0831
"176",991,"Balwyn","1/13 Relowe Cr",3,"u",1076960.67115367,"S","Jellis","27/11/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"177",995,"Balwyn","1/74 Balwyn Rd",3,"t",1100000,"S","hockingstuart","28/05/2016",9.7,3103,3,2,1,259,146.861538586252,1940,"Boroondara",-37.8161,145.0809
"178",997,"Balwyn","3/32 Deepdene Rd",3,"t",1076960.67115367,"S","hockingstuart","28/05/2016",9.7,3103,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"179",1002,"Balwyn","3/12 Brenbeal St",2,"u",730000,"S","hockingstuart","28/08/2016",9.7,3103,2,1,1,130,80,1960,"Boroondara",-37.812,145.0876
"180",1011,"Balwyn North","3/41 Clifton St",3,"t",1315000,"S","hockingstuart","3/09/2016",9.2,3104,3,2,2,260,167,2000,"Boroondara",-37.7966,145.1021
"181",1015,"Balwyn North","2/5 Marwal Av",4,"u",1450000,"S","hockingstuart","3/09/2016",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"182",1042,"Balwyn North","15 Ellendale St",3,"t",1150000,"S","Christopher","6/08/2016",9.2,3104,3,2,1,207,144,2003,"Boroondara",-37.7893,145.092
"183",1053,"Balwyn North","3/54 Severn St",4,"t",1400000,"S","Jellis","7/05/2016",9.2,3104,4,2,1,283,146.861538586252,1970,"Boroondara",-37.7982,145.0688
"184",1061,"Balwyn North","2/34 Doncaster Rd",3,"u",1050000,"S","Fletchers","8/10/2016",9.2,3104,3,2,2,244,146.861538586252,1970,"Boroondara",-37.7933,145.0672
"185",1063,"Balwyn North","1/39 Trentwood Av",2,"u",709000,"S","Jellis","8/10/2016",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"186",1075,"Balwyn North","2/11 Winfield Rd",2,"t",860000,"S","hockingstuart","10/12/2016",9.2,3104,2,2,2,204,146.861538586252,1970,"Boroondara",-37.8008,145.104
"187",1076,"Balwyn North","2/31 Sutton St",3,"u",1076960.67115367,"S","Fletchers","11/02/2017",9.2,3104,3,1,2,345,120,1960,"Boroondara",-37.7949,145.0805
"188",1080,"Balwyn North","16b Alpha St",3,"u",1150000,"S","Lindellas","12/11/2016",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"189",1119,"Balwyn North","2/5 Maud St",2,"u",1076960.67115367,"PI","Fletchers","18/03/2017",9.2,3104,2,1,1,120,102,1970,"Boroondara",-37.7941,145.0649
"190",1122,"Balwyn North","16 Sylvan St",4,"t",1680000,"S","Noel","18/03/2017",9.2,3104,4,3,1,362,200,2014,"Boroondara",-37.7987,145.0788
"191",1135,"Balwyn North","2/22 Severn St",3,"t",1137000,"S","Fletchers","19/11/2016",9.2,3104,3,2,2,349,146.861538586252,1970,"Boroondara",-37.7955,145.0694
"192",1154,"Balwyn North","3/52 Maud St",2,"u",735000,"S","Christopher","23/04/2016",9.2,3104,2,1,1,1075,146.861538586252,1970,"Boroondara",-37.7953,145.0712
"193",1159,"Balwyn North","3/48 Alpha St",2,"u",1040000,"S","Fletchers","24/09/2016",9.2,3104,2,1,1,250,112,1995,"Boroondara",-37.7996,145.0959
"194",1163,"Balwyn North","2/42 Gardenia Rd",3,"t",1076960.67115367,"SP","hockingstuart","25/02/2017",9.2,3104,3,2,2,275,146.861538586252,2010,"Boroondara",-37.7853,145.098
"195",1173,"Balwyn North","1/9 Lime Av",3,"u",940000,"S","Jellis","27/06/2016",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"196",1182,"Balwyn North","3/191 Balwyn Rd",3,"t",1238000,"S","Fletchers","27/11/2016",9.2,3104,3,2,2,186,146.861538586252,2010,"Boroondara",-37.8028,145.0828
"197",1192,"Balwyn North","10a Bolinda Rd",3,"t",1330000,"S","Christopher","28/05/2016",9.2,3104,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"198",1212,"Bentleigh","5/205 Centre Rd",2,"u",636000,"S","hockingstuart","3/09/2016",13,3204,2,1,2,202,146.861538586252,1974,"Glen Eira",-37.9165,145.0259
"199",1214,"Bentleigh","1/236 Patterson Rd",3,"u",875000,"S","hockingstuart","3/09/2016",13,3204,3,1,2,348,121,1950,"Glen Eira",-37.9273,145.0479
"200",1215,"Bentleigh","7a Porter Rd",4,"t",1230000,"S","hockingstuart","3/09/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"201",1216,"Bentleigh","2/531 South Rd",3,"t",895000,"PI","Ray","3/09/2016",13,3204,3,2,2,362,146.861538586252,1997,"Glen Eira",-37.9336,145.043
"202",1217,"Bentleigh","1/28 Strathmore St",3,"t",1020000,"PI","C21","3/09/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"203",1221,"Bentleigh","3/2 Scotts St",2,"t",851000,"S","hockingstuart","3/12/2016",13,3204,2,1,1,140,250,1970,"Glen Eira",-37.9204,145.0443
"204",1223,"Bentleigh","1/22 Bent St",2,"u",1076960.67115367,"PI","Buxton","4/03/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"205",1226,"Bentleigh","2/523 South Rd",3,"t",710000,"PI","hockingstuart","4/03/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"206",1228,"Bentleigh","14a Vunabere Av",2,"u",896000,"S","Ray","4/03/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"207",1230,"Bentleigh","174 Jasper Rd",3,"t",9e+05,"PI","hockingstuart","4/06/2016",13,3204,3,2,1,418,146.861538586252,1925,"Glen Eira",-37.9172,145.0421
"208",1235,"Bentleigh","12b Coates St",4,"t",1435000,"S","hockingstuart","6/08/2016",13,3204,3,3,2,291,212,2012,"Glen Eira",-37.9278,145.0337
"209",1236,"Bentleigh","4/87 Mitchell St",2,"u",1076960.67115367,"S","Buxton","6/08/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"210",1249,"Bentleigh","106 Brewer Rd",4,"t",1076960.67115367,"SP","C21","10/09/2016",13,3204,4,2,2,331,146.861538586252,1970,"Glen Eira",-37.9221,145.0353
"211",1252,"Bentleigh","58 London St",4,"t",1155000,"S","Buxton","10/09/2016",13,3204,4,3,2,271,205,2010,"Glen Eira",-37.9252,145.0494
"212",1255,"Bentleigh","2/14 Talbot Av",3,"t",1076960.67115367,"S","Buxton","10/09/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"213",1256,"Bentleigh","3/9 Blair St",3,"u",1076960.67115367,"SP","Buxton","10/12/2016",13,3204,3,2,1,285,125,1990,"Glen Eira",-37.9148,145.0356
"214",1259,"Bentleigh","1/26 Harding St",3,"t",1100000,"SP","Buxton","10/12/2016",13,3204,3,2,2,333,146.861538586252,1970,"Glen Eira",-37.9292,145.0341
"215",1261,"Bentleigh","13/27 Patterson Rd",2,"u",650000,"SP","hockingstuart","10/12/2016",13,3204,2,1,1,116,92,1960,"Glen Eira",-37.9245,145.0336
"216",1266,"Bentleigh","10/21 Bent St",2,"u",420000,"PI","Buxton","12/11/2016",13,3204,2,1,0,1045,146.861538586252,1970,"Glen Eira",-37.9158,145.0379
"217",1267,"Bentleigh","12 Delhi St",4,"t",1076960.67115367,"SN","hockingstuart","12/11/2016",13,3204,4,3,2,326,146.861538586252,1970,"Glen Eira",-37.9259,145.048
"218",1269,"Bentleigh","2/32 Mavho St",2,"u",770000,"PI","Buxton","12/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"219",1270,"Bentleigh","201/39 Mavho St",2,"u",615000,"S","Hodges","12/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"220",1274,"Bentleigh","2/15 Jasper Rd",2,"u",725000,"S","hockingstuart","13/08/2016",13,3204,2,1,1,227,100,1990,"Glen Eira",-37.9326,145.0387
"221",1281,"Bentleigh","4a Rosina St",4,"t",1247000,"S","hockingstuart","15/10/2016",13,3204,4,2,3,354,255,2008,"Glen Eira",-37.9326,145.0441
"222",1286,"Bentleigh","9b Marquis Rd",4,"t",1435000,"S","hockingstuart","16/04/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"223",1294,"Bentleigh","59b Fromer St",3,"t",1275000,"S","hockingstuart","17/09/2016",13,3204,3,2,2,309,146.861538586252,1970,"Glen Eira",-37.9287,145.0461
"224",1296,"Bentleigh","1/96 Tucker Rd",2,"u",797500,"S","Ray","17/09/2016",13,3204,2,1,2,321,146.861538586252,1970,"Glen Eira",-37.9257,145.0501
"225",1297,"Bentleigh","3/18 Bleazby St",2,"u",725000,"S","hockingstuart","18/03/2017",13,3204,2,1,1,677,88,2012,"Glen Eira",-37.9173,145.0359
"226",1298,"Bentleigh","33A Campbell St",4,"t",1380000,"PI","hockingstuart","18/03/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"227",1299,"Bentleigh","2/1 Corbie St",3,"t",825000,"S","Buxton","18/03/2017",13,3204,3,2,2,147,149,2007,"Glen Eira",-37.9317,145.0352
"228",1300,"Bentleigh","25A Fromer St",3,"t",1076960.67115367,"S","Buxton","18/03/2017",13,3204,3,2,1,332,146.861538586252,1970,"Glen Eira",-37.9284,145.0429
"229",1302,"Bentleigh","2 Windsor Av",3,"u",820000,"PI","Ray","18/03/2017",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"230",1305,"Bentleigh","4/121 Tucker Rd",2,"u",1076960.67115367,"PI","Barry","18/06/2016",13,3204,2,1,1,1043,73,1967,"Glen Eira",-37.9239,145.0501
"231",1308,"Bentleigh","17b Delhi St",4,"t",1250000,"PI","hockingstuart","19/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"232",1311,"Bentleigh","3/148 Tucker Rd",2,"u",520000,"S","McGrath","19/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"233",1312,"Bentleigh","1/7 Uonga Rd",2,"u",820000,"S","hockingstuart","19/11/2016",13,3204,2,1,3,336,109,1960,"Glen Eira",-37.929,145.0375
"234",1313,"Bentleigh","12 Werona St",3,"t",740000,"PI","Woodards","19/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"235",1322,"Bentleigh","11/27 Patterson Rd",2,"u",635000,"S","hockingstuart","24/09/2016",13,3204,2,1,2,118,146.861538586252,1970,"Glen Eira",-37.9245,145.0336
"236",1327,"Bentleigh","34 Buckingham Av",3,"t",1200000,"S","hockingstuart","26/07/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"237",1328,"Bentleigh","1/7 Railway Cr",4,"t",9e+05,"VB","Buxton","26/07/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"238",1329,"Bentleigh","13a Rosina St",4,"t",1533000,"S","hockingstuart","26/07/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"239",1332,"Bentleigh","1a Werona St",2,"t",670000,"PI","Buxton","26/07/2016",13,3204,2,2,1,123,90,2007,"Glen Eira",-37.9307,145.0379
"240",1333,"Bentleigh","24a Atkinson St",3,"t",1486000,"S","Buxton","27/06/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"241",1335,"Bentleigh","3/18 North Av",2,"u",738000,"SP","Woodards","27/06/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"242",1337,"Bentleigh","31b Fairbank Rd",4,"t",1500000,"S","hockingstuart","27/11/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"243",1340,"Bentleigh","8B McKittrick Rd",4,"t",1320000,"S","Buxton","27/11/2016",13,3204,4,3,3,346,220,2010,"Glen Eira",-37.9294,145.041
"244",1346,"Bentleigh","3 Castles Rd",3,"u",1076960.67115367,"PN","Anderson","28/08/2016",13,3204,3,2,2,388,146.861538586252,1970,"Glen Eira",-37.9315,145.0401
"245",1347,"Bentleigh","34b Daley St",3,"t",1450000,"SP","hockingstuart","28/08/2016",13,3204,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"246",1349,"Bentleigh","15a Dickens St",3,"u",1096000,"S","C21","28/08/2016",13,3204,3,2,2,292,146.861538586252,1970,"Glen Eira",-37.9273,145.0324
"247",1352,"Bentleigh","63 Tucker Rd",4,"t",1245000,"S","Buxton","28/08/2016",13,3204,4,2,2,345,146.861538586252,1970,"Glen Eira",-37.9291,145.0491
"248",1356,"Bentleigh","2/1 Marion St",2,"u",760000,"S","Buxton","30/07/2016",13,3204,2,1,1,192,146.861538586252,1970,"Glen Eira",-37.9193,145.0484
"249",1359,"Bentleigh East","11a Latham St",4,"t",1076960.67115367,"S","hockingstuart","3/09/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"250",1361,"Bentleigh East","21b Northam Rd",3,"t",990000,"S","Buxton","3/09/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"251",1363,"Bentleigh East","1/69 Purtell St",3,"t",760000,"PI","hockingstuart","3/09/2016",13.9,3165,3,1,2,287,146.861538586252,1970,"Glen Eira",-37.9261,145.0566
"252",1365,"Bentleigh East","2a Bessie St",2,"u",746000,"S","hockingstuart","3/12/2016",13.9,3165,2,1,2,281,95,2002,"Glen Eira",-37.9255,145.0796
"253",1366,"Bentleigh East","30a Chesterville Dr",4,"t",1250000,"PI","Buxton","3/12/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"254",1367,"Bentleigh East","14a Daphne St",1,"u",580000,"S","Woodards","3/12/2016",13.9,3165,1,1,1,105,146.861538586252,1970,"Glen Eira",-37.9181,145.0586
"255",1368,"Bentleigh East","3/3 Dega Av",3,"t",913788,"SP","Buxton","3/12/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"256",1370,"Bentleigh East","7a Dover St",4,"t",1200000,"S","Buxton","3/12/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"257",1377,"Bentleigh East","1/9 Francesco St",3,"t",775000,"S","Stockdale","4/02/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"258",1378,"Bentleigh East","14B Boronia St",3,"t",1115000,"S","Buxton","4/03/2017",13.9,3165,3,2,2,297,146.861538586252,1970,"Glen Eira",-37.9135,145.0774
"259",1381,"Bentleigh East","1/41 Elizabeth St",3,"u",1025000,"S","Woodards","4/03/2017",13.9,3165,3,2,2,384,120,1999,"Glen Eira",-37.9229,145.0557
"260",1382,"Bentleigh East","2/61 Lahona Av",2,"u",737500,"S","Woodards","4/03/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"261",1383,"Bentleigh East","6/12 Neville St",3,"u",740000,"PI","Hodges","4/03/2017",13.9,3165,3,2,1,258,146.861538586252,1970,"Glen Eira",-37.9244,145.0547
"262",1385,"Bentleigh East","2a Rae St",4,"t",1e+06,"PI","Gary","4/03/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"263",1386,"Bentleigh East","2/48 Abbin Av",2,"t",742000,"S","hockingstuart","4/06/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"264",1387,"Bentleigh East","88b Bignell Rd",4,"t",1076960.67115367,"S","Buxton","4/06/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"265",1389,"Bentleigh East","8a Bray Ct",2,"u",570000,"S","hockingstuart","4/06/2016",13.9,3165,2,1,1,145,146.861538586252,1970,"Glen Eira",-37.9193,145.0659
"266",1391,"Bentleigh East","1/348 Chesterville Rd",3,"u",1076960.67115367,"S","hockingstuart","4/06/2016",13.9,3165,3,2,1,349,146.861538586252,1950,"Glen Eira",-37.933,145.0623
"267",1398,"Bentleigh East","34b Lesden St",4,"t",1210000,"S","hockingstuart","6/08/2016",13.9,3165,3,3,2,291,222,2014,"Glen Eira",-37.9347,145.0546
"268",1399,"Bentleigh East","7a Melva St",4,"t",1370000,"S","Buxton","6/08/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"269",1400,"Bentleigh East","59 Tambet St",4,"t",1160000,"S","hockingstuart","6/08/2016",13.9,3165,3,2,2,321,180,2006,"Glen Eira",-37.914,145.0714
"270",1411,"Bentleigh East","102b Parkmore Rd",4,"t",1200000,"S","Buxton","7/05/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"271",1412,"Bentleigh East","48a Purtell St",3,"t",8e+05,"S","Buxton","7/05/2016",13.9,3165,3,2,1,353,146.861538586252,1970,"Glen Eira",-37.9262,145.055
"272",1413,"Bentleigh East","1/6 Richard St",2,"u",651000,"S","Gary","7/05/2016",13.9,3165,2,1,1,265,150,1960,"Glen Eira",-37.9223,145.0747
"273",1418,"Bentleigh East","10b Alexander St",4,"t",1280000,"S","Buxton","7/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"274",1419,"Bentleigh East","202/24 Becket Av",2,"u",420000,"PI","Buxton","8/10/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"275",1420,"Bentleigh East","2a Bellevue Rd",4,"t",1076960.67115367,"SP","hockingstuart","8/10/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"276",1422,"Bentleigh East","30b Chesterville Dr",4,"t",1357500,"S","Buxton","8/10/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"277",1432,"Bentleigh East","69b Latham St",3,"t",1205000,"S","hockingstuart","10/09/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"278",1434,"Bentleigh East","23b Moylan St",4,"t",1375000,"S","hockingstuart","10/09/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"279",1437,"Bentleigh East","1A Brian St",4,"t",1185000,"S","hockingstuart","10/12/2016",13.9,3165,4,2,2,305,207,2012,"Glen Eira",-37.9245,145.0507
"280",1438,"Bentleigh East","13 Brooks St",4,"t",1060000,"S","Woodards","10/12/2016",13.9,3165,4,3,1,313,166,1960,"Glen Eira",-37.9164,145.0765
"281",1439,"Bentleigh East","4/738 Centre Rd",2,"u",716000,"S","Buxton","10/12/2016",13.9,3165,2,1,2,212,146.861538586252,1970,"Glen Eira",-37.9218,145.0607
"282",1443,"Bentleigh East","9A Murrong Av",3,"t",1279000,"S","McGrath","10/12/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"283",1446,"Bentleigh East","77b Stockdale Av",4,"t",1150000,"PI","Buxton","10/12/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"284",1448,"Bentleigh East","29A Dromana Av",4,"t",850000,"PI","hockingstuart","11/02/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"285",1450,"Bentleigh East","77b Stockdale Av",4,"t",1235000,"SP","hockingstuart/Buxton","11/03/2017",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"286",1451,"Bentleigh East","3a Bellevue Rd",4,"t",1250000,"S","hockingstuart","12/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"287",1453,"Bentleigh East","1/932 Centre Rd",4,"t",1076960.67115367,"SS","Ray","12/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"288",1455,"Bentleigh East","2/41 Elizabeth St",3,"t",860000,"VB","Buxton","12/11/2016",13.9,3165,3,2,1,254,117,1995,"Glen Eira",-37.9227,145.0558
"289",1457,"Bentleigh East","12 Larman St",4,"t",950000,"PI","Buxton","12/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"290",1458,"Bentleigh East","5b MacKie Rd",3,"t",921000,"S","Buxton","12/11/2016",13.9,3165,3,2,2,167,140,2009,"Glen Eira",-37.9219,145.0733
"291",1466,"Bentleigh East","75a Waratah St",4,"t",1100000,"PI","Buxton","12/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"292",1467,"Bentleigh East","23 Wolai Av",4,"t",1160000,"PI","Buxton","12/11/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"293",1472,"Bentleigh East","22b Vasey St",4,"t",1076960.67115367,"S","Buxton","13/08/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"294",1473,"Bentleigh East","2/15 Liverpool St",3,"t",805000,"S","hockingstuart","14/05/2016",13.9,3165,3,2,1,268,117,2000,"Glen Eira",-37.9196,145.0691
"295",1478,"Bentleigh East","1a Wamba Rd",4,"t",1325000,"S","Buxton","15/10/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"296",1479,"Bentleigh East","32a Argyle St",3,"t",920000,"S","Buxton","16/04/2016",13.9,3165,3,2,1,343,146.861538586252,1970,"Glen Eira",-37.9112,145.0738
"297",1489,"Bentleigh East","2/34 Adrian St",3,"u",720000,"PI","Gary","16/07/2016",13.9,3165,3,2,1,228,146.861538586252,1996,"Glen Eira",-37.9329,145.0617
"298",1493,"Bentleigh East","11b Lilac St",4,"t",1005000,"SP","Woodards","16/07/2016",13.9,3165,4,2,2,296,205,2006,"Glen Eira",-37.9197,145.057
"299",1494,"Bentleigh East","53 Molden St",2,"u",761000,"S","Ray","16/07/2016",13.9,3165,2,1,2,282,146.861538586252,1970,"Glen Eira",-37.9073,145.0599
"300",1496,"Bentleigh East","2/95 Victor Rd",2,"u",765000,"S","Woodards","16/07/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"301",1498,"Bentleigh East","35b Barrani St",4,"t",1076960.67115367,"S","Buxton","17/09/2016",13.9,3165,3,1,1,469.181403665624,146.861538586252,1970,NA,NA,NA
"302",1501,"Bentleigh East","48a Celia St",4,"t",1250000,"PI","Buxton","17/09/2016",13.9,3165,4,2,2,314,231,2010,"Glen Eira",-37.9299,145.0598
"303",1506,"Bentleigh East","42 Marlborough St",2,"u",835000,"S","Woodards","17/09/2016",13.9,3165,2,2,1,362,146.861538586252,1970,"Glen Eira",-37.9149,145.0676
"304",1508,"Bentleigh East","42 Paloma St",3,"u",791000,"S","Woodards","17/09/2016",13.9,3165,3,3,1,391,122,1950,"Glen Eira",-37.9149,145.0788
